126.16.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2016-09-28 00:00:00.000,126.16.SG.TS1,2017-08-30 00:00:00.000,2017-09-06
90.16.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2016-09-28 00:00:00.000,90.16.HN.TS1,2017-04-23 00:00:00.000,2017-05-17
91.16.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-09-30 00:00:00.000,91.16.HN.TS1,2016-11-15 00:00:00.000,2016-12-05
127.16.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2016-10-02 00:00:00.000,127.16.SG.TS1,2016-12-19 00:00:00.000,2016-12-19
92.16.HN,SAI GON - HA NOI INSURANCE CORPORATION,BSH,2016-10-06 00:00:00.000,92.16.HN.TS1,2017-03-30 00:00:00.000,2017-05-27
93.16.HN,PVI INSURANCE CORPORATION - HANOI BRANCH,PVI HN,2016-10-07 00:00:00.000,93.16.HN.TS1,2017-09-21 00:00:00.000,2017-10-25
128.16.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2016-10-07 00:00:00.000,128.16.SG.TS1,2018-06-22 00:00:00.000,NULL
129.16.SG,PVI INSURANCE CORPORATION - SAI GON BRANCH,PVI SG,2016-10-12 00:00:00.000,129.16.SG.TS1,2017-01-17 00:00:00.000,2017-04-20
130.16.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2016-10-14 00:00:00.000,130.16.SG.TS1,2016-12-05 00:00:00.000,2016-12-05
131.16.SG,BAO MINH SAI GON,BMSG,2016-10-17 00:00:00.000,131.16.SG.TS1,2017-01-20 00:00:00.000,2017-03-02
94.16.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2016-10-17 00:00:00.000,94.16.HN.TS1,2017-02-15 00:00:00.000,2017-05-05
132.16.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2016-10-18 00:00:00.000,132.16.SG.TS1,2017-01-25 00:00:00.000,2017-02-06
133.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-10-18 00:00:00.000,133.16.SG.TS1,2018-06-30 00:00:00.000,2018-07-02
134.16.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2016-10-18 00:00:00.000,134.16.SG.TS1,2017-10-18 00:00:00.000,2017-10-20
135.16.SG,PVI INSURANCE CORPORATION - SAI GON BRANCH,PVI SG,2016-10-21 00:00:00.000,135.16.SG.TS1,2016-11-23 00:00:00.000,2017-01-11
95.16.HN,SAI GON - HA NOI INSURANCE CORPORATION,BSH,2016-10-24 00:00:00.000,95.16.HN.TS1,2018-01-31 00:00:00.000,2018-03-26
95.16.HN,SAI GON - HA NOI INSURANCE CORPORATION,BSH,2016-10-24 00:00:00.000,95.16.HN.TS2,2018-01-31 00:00:00.000,2018-03-26
136.16.SG,BAO MINH BEN THANH,BMBT,2016-10-25 00:00:00.000,136.16.SG.TS1,2017-05-27 00:00:00.000,2017-06-23
137.16.SG,CATHAY INSURANCE (VIETNAM) CO., LTD,CATHAY,2016-10-26 00:00:00.000,137.16.SG.TS1,NULL,NULL
96.16.HN,CATHAY INSURANCE (VIETNAM) CO., LTD,CATHAY,2016-10-27 00:00:00.000,96.16.HN.TS1,2017-03-01 00:00:00.000,2017-03-17
138.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-10-27 00:00:00.000,138.16.SG.TS1,2017-06-14 00:00:00.000,2017-06-29
139.16.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2016-10-29 00:00:00.000,139.16.SG.TS1,2016-12-17 00:00:00.000,2016-12-22
140.16.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2016-11-01 00:00:00.000,140.16.SG.TS1,2017-04-11 00:00:00.000,2017-04-11
141.16.SG,BAO MINH SAI GON,BMSG,2016-11-03 00:00:00.000,141.16.SG.TS1,2017-05-18 00:00:00.000,2017-08-03
97.16.HN,GLOBAL INSURANCE CORPORATION,GIC,2016-11-04 00:00:00.000,97.16.HN.TS1,2018-11-02 00:00:00.000,2018-12-06
142.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-11-07 00:00:00.000,142.16.SG.TS1,2017-06-29 00:00:00.000,2017-07-12
143.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-11-17 00:00:00.000,143.16.SG.TS1,2017-09-08 00:00:00.000,2017-12-20
98.16.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2016-11-17 00:00:00.000,98.16.HN.TS1,2017-04-10 00:00:00.000,2017-05-17
99.16.HN,SAI GON - HA NOI INSURANCE CORPORATION,BSH,2016-11-22 00:00:00.000,99.16.HN.TS1,NULL,NULL
144.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-11-23 00:00:00.000,144.16.SG.TS1,2017-05-26 00:00:00.000,2017-10-09
100.16.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-11-24 00:00:00.000,100.16.HN.TS1,2018-03-21 00:00:00.000,2019-03-14
145.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-11-24 00:00:00.000,145.16.SG.TS1,2017-10-23 00:00:00.000,2017-11-22
146.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-11-24 00:00:00.000,146.16.SG.TS1,2017-03-18 00:00:00.000,2017-03-29
147.16.SG,MILITARY INSURANCE CORPORATION,MIC,2016-11-25 00:00:00.000,147.16.SG.TS1,2017-04-23 00:00:00.000,2017-06-14
101.16.HN,PVI THANG LONG,PVI TL,2016-11-25 00:00:00.000,101.16.HN.TS1,2017-12-14 00:00:00.000,2018-02-06
148.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-11-29 00:00:00.000,148.16.SG.TS1,2016-12-17 00:00:00.000,2017-01-10
102.16.HN,BAO MINH BEN THANH,BMBT,2016-12-01 00:00:00.000,102.16.HN.TS1,2017-08-18 00:00:00.000,2018-02-05
103.16.HN,PVI BAC SONG HONG,PVI BSH,2016-12-01 00:00:00.000,103.16.HN.TS1,2017-09-14 00:00:00.000,2019-03-28
102.16.HN,BAO MINH BEN THANH,BMBT,2016-12-01 00:00:00.000,102.16.HN.TS2,2017-08-21 00:00:00.000,2018-05-29
149.16.SG,BAO VIET INSURANCE CORP. - DONG NAI BRANCH,BVDN,2016-12-08 00:00:00.000,149.16.SG.TS1,2017-02-02 00:00:00.000,2018-09-20
150.16.SG,POST TELECOMUNICATION INSURANCE,PTI,2016-12-08 00:00:00.000,150.16.SG.TS1,2018-01-09 00:00:00.000,2018-02-06
151.16.SG,BAO MINH BEN THANH,BMBT,2016-12-08 00:00:00.000,151.16.SG.TS1,2018-07-03 00:00:00.000,2019-01-17
152.16.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2016-12-13 00:00:00.000,152.16.SG.TS1,2017-07-12 00:00:00.000,2017-07-14
153.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-12-14 00:00:00.000,153.16.SG.TS1,NULL,NULL
104.16.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2016-12-14 00:00:00.000,104.16.HN.TS1,NULL,NULL
105.16.HN,PVI THANG LONG,PVI TL,2016-12-14 00:00:00.000,105.16.HN.TS1,2017-12-06 00:00:00.000,2018-02-28
154.16.SG,BAO VIET INSURANCE CORP. - SAI GON BRANCH,BVSG,2016-12-15 00:00:00.000,154.16.SG.TS1,NULL,NULL
155.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-15 00:00:00.000,155.16.SG.TS1,2017-12-28 00:00:00.000,2018-02-07
156.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-12-16 00:00:00.000,156.16.SG.TS1,2017-02-08 00:00:00.000,2017-02-08
157.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-16 00:00:00.000,157.16.SG.TS1,2017-10-03 00:00:00.000,2018-10-10
158.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-12-17 00:00:00.000,158.16.SG.TS1,2017-01-25 00:00:00.000,2017-02-07
106.16.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2016-12-17 00:00:00.000,106.16.HN.TS1,2017-05-27 00:00:00.000,2017-07-04
159.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-18 00:00:00.000,159.16.SG.TS1,2018-02-09 00:00:00.000,2018-04-02
160.16.SG,BAO MINH BEN THANH,BMBT,2016-12-19 00:00:00.000,160.16.SG.TS1,2017-11-03 00:00:00.000,2017-11-03
161.16.SG,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2016-12-19 00:00:00.000,161.16.SG.TS1,2018-12-28 00:00:00.000,2019-01-14
162.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-19 00:00:00.000,162.16.SG.TS1,2017-12-22 00:00:00.000,2018-11-20
163.16.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2016-12-19 00:00:00.000,163.16.SG.TS1,2017-07-01 00:00:00.000,2017-08-23
164.16.SG,BAO MINH INSURANCE CORP.,BAOMINH,2016-12-21 00:00:00.000,164.16.SG.TS1,2018-03-26 00:00:00.000,2018-07-24
123.16.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2016-12-21 00:00:00.000,123.16.SG.TS1,2019-03-06 00:00:00.000,2019-03-08
50.16.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-22 00:00:00.000,50.16.HN.TS1,2016-12-31 00:00:00.000,2017-06-16
49.16.HN,PVI INSURANCE CORPORATION - DONG DO BRANCH,PVI DD,2016-12-22 00:00:00.000,49.16.HN.TS1,2016-12-26 00:00:00.000,2017-05-18
165.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-12-23 00:00:00.000,165.16.SG.TS1,2018-12-26 00:00:00.000,2019-04-05
166.16.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2016-12-24 00:00:00.000,166.16.SG.TS1,2018-07-30 00:00:00.000,NULL
167.16.SG,PETROLIMEX J.S INSURANCE COMPANY - DONG NAI BRANCH,PJICO DN,2016-12-27 00:00:00.000,167.16.SG.TS1,2017-05-11 00:00:00.000,2017-12-27
168.16.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2016-12-27 00:00:00.000,168.16.SG.TS1,2017-05-30 00:00:00.000,2017-09-15
107.16.HN,PVI THANG LONG,PVI TL,2016-12-30 00:00:00.000,107.16.HN.TS1,2017-12-15 00:00:00.000,2018-01-03
169.16.SG,GLOBAL INSURANCE CORPORATION,GIC,2016-12-31 00:00:00.000,169.16.SG.TS1,2017-08-17 00:00:00.000,2017-08-21
17.17.SG,PVI THANG LONG,PVI TL,2016-12-31 00:00:00.000,17.17.SG.TS1,2017-02-17 00:00:00.000,2018-01-24
16.17.SG,BAO MINH BEN THANH,BMBT,2017-01-01 00:00:00.000,16.17.SG.TS1,2019-01-14 00:00:00.000,2019-03-21
160.17.SG,Vericlaim, Inc,Vericlaim,2017-01-01 00:00:00.000,160.17.SG.TS1,2017-12-15 00:00:00.000,2017-12-15
18.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-01-03 00:00:00.000,18.17.SG.TS1,NULL,NULL
19.17.SG,PTI INSURANCE - PTI PHU MY HUNG COMPANY,PTI PMH,2017-01-03 00:00:00.000,19.17.SG.TS1,2017-05-11 00:00:00.000,2017-07-04
20.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-01-06 00:00:00.000,20.17.SG.TS1,2017-12-14 00:00:00.000,2018-01-18
21.17.SG,MILITARY INSURANCE CORPORATION,MIC,2017-01-08 00:00:00.000,21.17.SG.TS1,2018-06-26 00:00:00.000,2018-09-18
23.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-01-10 00:00:00.000,23.17.SG.TS1,2018-03-05 00:00:00.000,2018-04-10
28.17.SG,THE INSURED,THE INSURED,2017-01-10 00:00:00.000,28.17.SG.TS1,2017-05-10 00:00:00.000,2017-05-10
25.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION - HCM BRANCH,ABIC HCM,2017-01-13 00:00:00.000,25.17.SG.TS1,2017-05-14 00:00:00.000,2018-01-19
26.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-01-16 00:00:00.000,26.17.SG.TS1,2017-07-12 00:00:00.000,2017-07-14
27.17.SG,BAO MINH BEN THANH,BMBT,2017-01-16 00:00:00.000,27.17.SG.TS1,2017-02-21 00:00:00.000,2017-06-23
29.17.SG,PVI INSURANCE CORPORATION - SAI GON BRANCH,PVI SG,2017-01-17 00:00:00.000,29.17.SG.TS1,2017-02-24 00:00:00.000,2017-04-20
30.17.SG,LIBERTY INSURANCE LIMITED,LIBERTY,2017-01-19 00:00:00.000,30.17.SG.TS1,2018-06-11 00:00:00.000,2018-06-25
31.17.SG,BAO MINH BEN THANH,BMBT,2017-01-20 00:00:00.000,31.17.SG.TS1,2017-07-10 00:00:00.000,2017-11-02
16.17.HN,FM GLOBAL,FMG,2017-01-20 00:00:00.000,16.17.HN.TS1,2017-03-09 00:00:00.000,2017-06-14
32.17.SG,BAO MINH BEN THANH,BMBT,2017-01-30 00:00:00.000,32.17.SG.TS1,2017-11-03 00:00:00.000,2017-11-03
33.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-02-03 00:00:00.000,33.17.SG.TS1,2018-07-23 00:00:00.000,2018-09-10
17.17.HN,PVI INSURANCE CORPORATION - HANOI BRANCH,PVI HN,2017-02-06 00:00:00.000,17.17.HN.TS1,2017-07-21 00:00:00.000,2017-09-08
34.17.SG,BAO MINH BEN THANH,BMBT,2017-02-07 00:00:00.000,34.17.SG.TS1,2018-05-18 00:00:00.000,2018-07-16
35.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-02-07 00:00:00.000,35.17.SG.TS1,NULL,NULL
36.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-02-08 00:00:00.000,36.17.SG.TS1,2017-12-12 00:00:00.000,2018-01-04
18.17.HN,BAO MINH BEN THANH,BMBT,2017-02-14 00:00:00.000,18.17.HN.TS1,2017-03-20 00:00:00.000,2017-06-23
37.17.SG,MAPHILINDO INTERNATIONAL SDN BHD,MAPHI,2017-02-17 00:00:00.000,37.17.SG.TS1,2017-08-20 00:00:00.000,2017-09-06
19.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-02-20 00:00:00.000,19.17.HN.TS1,2017-03-23 00:00:00.000,2017-04-05
38.17.SG,BAO MINH BEN THANH,BMBT,2017-02-20 00:00:00.000,38.17.SG.TS1,2018-09-25 00:00:00.000,2018-10-15
39.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-02-23 00:00:00.000,39.17.SG.TS1,2017-06-17 00:00:00.000,2017-07-21
41.17.SG,Crawford,Crawford,2017-03-03 00:00:00.000,41.17.SG.TS1,NULL,NULL
40.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-03-13 00:00:00.000,40.17.SG.TS1,2018-06-04 00:00:00.000,2018-07-11
20.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-03-13 00:00:00.000,20.17.HN.TS1,2017-06-05 00:00:00.000,2017-06-26
21.17.HN,PVI INSURANCE CORPORATION - BAC SONG HONG BRANCH,PVIBSH,2017-03-17 00:00:00.000,21.17.HN.TS1,2017-04-12 00:00:00.000,2019-03-28
42.17.SG,BAO MINH BEN THANH,BMBT,2017-03-22 00:00:00.000,42.17.SG.TS1,NULL,NULL
43.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-03-24 00:00:00.000,43.17.SG.TS1,NULL,NULL
22.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-03-24 00:00:00.000,22.17.HN.TS1,2017-08-18 00:00:00.000,2017-09-12
44.17.SG,BAO MINH BEN THANH,BMBT,2017-03-25 00:00:00.000,44.17.SG.TS1,2018-04-27 00:00:00.000,2018-05-22
45.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-03-27 00:00:00.000,45.17.SG.TS1,2017-12-06 00:00:00.000,2018-01-18
23.17.HN,PVI THANG LONG,PVI TL,2017-03-27 00:00:00.000,23.17.HN.TS1,2017-04-24 00:00:00.000,2017-06-19
22.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-03-27 00:00:00.000,22.17.SG.TS1,2017-05-15 00:00:00.000,2018-02-05
46.17.SG,BAO MINH BEN THANH,BMBT,2017-03-28 00:00:00.000,46.17.SG.TS1,2017-10-09 00:00:00.000,2017-11-02
24.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-03-29 00:00:00.000,24.17.HN.TS1,2017-08-11 00:00:00.000,2017-08-28
47.17.SG,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-03-29 00:00:00.000,47.17.SG.TS1,2017-04-26 00:00:00.000,2017-04-28
48.17.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-03-29 00:00:00.000,48.17.SG.TS1,2017-11-22 00:00:00.000,2017-12-06
49.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-03-30 00:00:00.000,49.17.SG.TS1,2018-10-17 00:00:00.000,NULL
25.17.HN,PVI THANG LONG,PVI TL,2017-03-31 00:00:00.000,25.17.HN.TS1,2017-06-12 00:00:00.000,2017-06-19
50.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-04-03 00:00:00.000,50.17.SG.TS1,NULL,NULL
52.17.SG,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-04-03 00:00:00.000,52.17.SG.TS1,2017-05-10 00:00:00.000,2017-08-08
53.17.SG,BAO VIET INSURANCE CORPORATION - HO CHI MINH BRANCH,BVHCM,2017-04-05 00:00:00.000,53.17.SG.TS1,2017-09-21 00:00:00.000,2017-10-09
54.17.SG,BAO MINH BEN THANH,BMBT,2017-04-05 00:00:00.000,54.17.SG.TS1,2017-06-12 00:00:00.000,2017-06-23
55.17.SG,BAO MINH BEN THANH,BMBT,2017-04-05 00:00:00.000,55.17.SG.TS1,2017-06-29 00:00:00.000,2017-08-15
56.17.SG,BAO MINH BEN THANH,BMBT,2017-04-05 00:00:00.000,56.17.SG.TS1,2017-06-29 00:00:00.000,2017-10-20
57.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-04-08 00:00:00.000,57.17.SG.TS1,2018-11-13 00:00:00.000,NULL
57.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-04-08 00:00:00.000,57.17.SG.TS2,NULL,NULL
26.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-04-13 00:00:00.000,26.17.HN.TS1,2017-11-16 00:00:00.000,2017-11-17
27.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-04-13 00:00:00.000,27.17.HN.TS1,NULL,NULL
58.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-04-18 00:00:00.000,58.17.SG.TS1,2017-09-26 00:00:00.000,2017-10-10
59.17.SG,PETROLIMEX J.S INSURANCE COMPANY - BEN THANH BRANCH,PJICO BT,2017-04-18 00:00:00.000,59.17.SG.TS1,2017-09-21 00:00:00.000,NULL
60.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-04-18 00:00:00.000,60.17.SG.TS1,2017-09-26 00:00:00.000,2017-10-10
61.17.SG,BAO VIET INSURANCE CORP. - DONG NAI BRANCH,BVDN,2017-04-19 00:00:00.000,61.17.SG.TS1,2018-01-23 00:00:00.000,2018-03-13
62.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-04-20 00:00:00.000,62.17.SG.TS1,2018-06-30 00:00:00.000,NULL
62.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-04-20 00:00:00.000,62.17.SG.TS2,NULL,NULL
28.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-04-21 00:00:00.000,28.17.HN.TS1,2017-07-31 00:00:00.000,2017-08-15
30.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-04-25 00:00:00.000,30.17.HN.TS1,2017-11-16 00:00:00.000,2018-08-30
63.17.SG,POST TELECOMUNICATION INSURANCE - SAI GON BRANCH,PTI SG,2017-04-27 00:00:00.000,63.17.SG.TS1,2018-07-04 00:00:00.000,2018-07-05
29.17.HN,PVI THANG LONG,PVI TL,2017-04-27 00:00:00.000,29.17.HN.TS1,2017-06-05 00:00:00.000,2017-06-19
64.17.SG,POST TELECOMUNICATION INSURANCE,PTI,2017-04-28 00:00:00.000,64.17.SG.TS1,2017-06-20 00:00:00.000,NULL
24.17.SG,PVI THANG LONG,PVI TL,2017-04-28 00:00:00.000,24.17.SG.TS1,2017-08-01 00:00:00.000,2017-08-15
65.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-04-29 00:00:00.000,65.17.SG.TS1,2018-03-26 00:00:00.000,2018-04-11
66.17.SG,BAO VIET INSURANCE CORPORATION - HO CHI MINH BRANCH,BVHCM,2017-05-04 00:00:00.000,66.17.SG.TS1,2017-12-22 00:00:00.000,2018-07-06
32.17.HN,POST TELECOMUNICATION INSURANCE,PTI,2017-05-06 00:00:00.000,32.17.HN.TS1,2018-06-06 00:00:00.000,2018-07-05
31.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-05-08 00:00:00.000,31.17.HN.TS1,2018-04-18 00:00:00.000,NULL
67.17.SG,LIBERTY INSURANCE LIMITED,LIBERTY,2017-05-09 00:00:00.000,67.17.SG.TS1,2018-06-25 00:00:00.000,2018-06-25
68.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-09 00:00:00.000,68.17.SG.TS1,2018-07-31 00:00:00.000,NULL
69.17.SG,BAO VIET INSURANCE CORP.,BHBV,2017-05-10 00:00:00.000,69.17.SG.TS1,2018-06-11 00:00:00.000,2018-09-04
70.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-05-10 00:00:00.000,70.17.SG.TS1,2017-06-29 00:00:00.000,2017-06-29
33.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-05-10 00:00:00.000,33.17.HN.TS1,2017-05-26 00:00:00.000,2017-05-30
71.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-05-10 00:00:00.000,71.17.SG.TS1,NULL,NULL
34.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-10 00:00:00.000,34.17.HN.TS1,2017-05-29 00:00:00.000,2017-05-29
72.17.SG,BAO MINH BEN THANH,BMBT,2017-05-11 00:00:00.000,72.17.SG.TS1,2017-06-14 00:00:00.000,2017-06-23
35.17.HN,BAO MINH BEN THANH,BMBT,2017-05-15 00:00:00.000,35.17.HN.TS1,2018-02-01 00:00:00.000,2018-03-05
36.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-05-17 00:00:00.000,36.17.HN.TS1,2017-06-02 00:00:00.000,2017-06-07
73.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-05-18 00:00:00.000,73.17.SG.TS1,2017-08-07 00:00:00.000,2017-08-07
37.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-18 00:00:00.000,37.17.HN.TS1,2017-07-04 00:00:00.000,2017-07-07
38.17.HN,BAO MINH BEN THANH,BMBT,2017-05-19 00:00:00.000,38.17.HN.TS1,2017-07-10 00:00:00.000,2017-10-31
39.17.HN,BAO MINH BEN THANH,BMBT,2017-05-19 00:00:00.000,39.17.HN.TS1,2017-10-04 00:00:00.000,2017-10-20
40.17.HN,MILITARY INSURANCE CORPORATION,MIC,2017-05-19 00:00:00.000,40.17.HN.TS1,2018-05-14 00:00:00.000,2018-12-24
74.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-05-21 00:00:00.000,74.17.SG.TS1,2018-09-18 00:00:00.000,2018-10-15
75.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-05-22 00:00:00.000,75.17.SG.TS1,2017-12-21 00:00:00.000,NULL
75.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-05-22 00:00:00.000,75.17.SG.TS4,NULL,NULL
75.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-05-22 00:00:00.000,75.17.SG.TS3,2018-08-23 00:00:00.000,NULL
75.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-05-22 00:00:00.000,75.17.SG.TS2,2018-03-12 00:00:00.000,NULL
76.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-05-24 00:00:00.000,76.17.SG.TS1,2017-08-18 00:00:00.000,2017-08-23
84.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-05-24 00:00:00.000,84.17.SG.TS1,NULL,NULL
78.17.SG,GLOBAL INSURANCE CORPORATION,GIC,2017-05-25 00:00:00.000,78.17.SG.TS1,NULL,NULL
79.17.SG,POST TELECOMUNICATION INSURANCE - SAI GON BRANCH,PTI SG,2017-05-25 00:00:00.000,79.17.SG.TS1,2018-06-14 00:00:00.000,2018-07-02
41.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-26 00:00:00.000,41.17.HN.TS1,2018-06-13 00:00:00.000,2018-06-15
42.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-05-26 00:00:00.000,42.17.HN.TS1,2018-01-13 00:00:00.000,2018-12-25
80.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-29 00:00:00.000,80.17.SG.TS1,2018-06-22 00:00:00.000,NULL
43.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-05-29 00:00:00.000,43.17.HN.TS1,2017-06-13 00:00:00.000,2017-07-20
44.17.HN,BIDV INSURANCE CORPORATION,BIC,2017-05-30 00:00:00.000,44.17.HN.TS1,2017-06-12 00:00:00.000,2017-06-13
81.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-05-31 00:00:00.000,81.17.SG.TS1,2018-06-26 00:00:00.000,NULL
82.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-05-31 00:00:00.000,82.17.SG.TS1,2018-04-06 00:00:00.000,2018-04-06
83.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-05-31 00:00:00.000,83.17.SG.TS1,NULL,NULL
85.17.SG,PVI INSURANCE CORPORATION - SAI GON BRANCH,PVI SG,2017-06-02 00:00:00.000,85.17.SG.TS1,2018-04-12 00:00:00.000,2018-05-15
86.17.SG,BAO VIET INSURANCE CORP.,BHBV,2017-06-02 00:00:00.000,86.17.SG.TS1,2018-05-08 00:00:00.000,NULL
77.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-06-02 00:00:00.000,77.17.SG.TS1,2018-05-11 00:00:00.000,2018-07-03
45.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-06-03 00:00:00.000,45.17.HN.TS1,2018-02-02 00:00:00.000,2018-02-27
46.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-06-03 00:00:00.000,46.17.HN.TS1,2017-10-26 00:00:00.000,2017-12-20
